timestamp,day,month,year,time,open,close,high,low,volume
1695168000,20,9,2023,05:30:00,354.0,352.55,356.8,351.2,9146076
1694995200,18,9,2023,05:30:00,352.25,360.35,361.1,350.65,5003744
1694736000,15,9,2023,05:30:00,357.95,352.25,358.55,351.25,6191704
1694649600,14,9,2023,05:30:00,358.0,358.75,362.25,356.1,5058369
1694563200,13,9,2023,05:30:00,350.6,355.6,356.15,347.2,4856859
1694476800,12,9,2023,05:30:00,365.0,348.4,365.5,347.05,9084111
1694390400,11,9,2023,05:30:00,365.2,363.75,368.75,360.7,5226425
1694131200,8,9,2023,05:30:00,354.75,361.95,364.5,354.05,5172065
1694044800,7,9,2023,05:30:00,354.0,354.6,356.25,353.15,3624673
1693958400,6,9,2023,05:30:00,349.95,353.15,353.85,348.05,3375527
1693872000,5,9,2023,05:30:00,345.9,350.2,352.6,345.25,4181589
1693785600,4,9,2023,05:30:00,344.65,344.7,348.75,342.8,3449286
1693526400,1,9,2023,05:30:00,341.05,344.2,344.9,340.55,4990376
1693440000,31,8,2023,05:30:00,351.0,340.55,352.0,339.1,6787825
1693353600,30,8,2023,05:30:00,353.2,351.95,354.8,350.2,4854716
1693267200,29,8,2023,05:30:00,356.0,356.8,358.6,354.8,3126869
1693180800,28,8,2023,05:30:00,355.25,355.3,357.9,352.3,5492785
1692921600,25,8,2023,05:30:00,351.3,350.25,354.15,349.0,2556881
1692835200,24,8,2023,05:30:00,347.45,351.25,352.85,346.15,4370878
1692748800,23,8,2023,05:30:00,349.15,344.8,349.45,344.25,3207105
1692662400,22,8,2023,05:30:00,352.1,346.9,354.7,346.5,4007669
1692576000,21,8,2023,05:30:00,352.9,352.05,354.9,350.65,2590382
1692316800,18,8,2023,05:30:00,356.95,352.9,358.35,352.05,2388652
1692230400,17,8,2023,05:30:00,359.0,356.95,360.3,354.35,2389303
1692144000,16,8,2023,05:30:00,356.75,357.9,361.5,354.15,1932044
1691971200,14,8,2023,05:30:00,358.0,356.55,358.9,351.3,2555534
1691712000,11,8,2023,05:30:00,359.3,357.55,361.5,356.9,2789401
1691625600,10,8,2023,05:30:00,361.85,362.65,365.0,359.55,4068688
1691539200,9,8,2023,05:30:00,360.0,360.35,361.7,358.05,3221858
1691452800,8,8,2023,05:30:00,362.5,357.85,363.85,356.4,3153990
1691366400,7,8,2023,05:30:00,363.0,360.65,363.45,358.1,2001128
1691107200,4,8,2023,05:30:00,368.15,360.4,370.85,360.05,3278751
1691020800,3,8,2023,05:30:00,369.45,368.0,371.75,364.3,3202444
1690934400,2,8,2023,05:30:00,377.8,369.1,378.7,367.5,4764120
1690848000,1,8,2023,05:30:00,377.5,377.5,379.8,374.25,4561422
1690761600,31,7,2023,05:30:00,373.7,377.5,378.45,371.65,5017674
1690502400,28,7,2023,05:30:00,379.8,373.45,379.8,372.1,3629722
1690416000,27,7,2023,05:30:00,390.0,379.25,391.65,363.15,8229692
1690329600,26,7,2023,05:30:00,387.9,387.2,395.0,383.75,6393917
1690243200,25,7,2023,05:30:00,387.8,386.4,390.9,384.3,2128093
1690156800,24,7,2023,05:30:00,390.4,389.55,391.9,387.65,1498884
1689897600,21,7,2023,05:30:00,387.95,390.65,393.0,386.0,2338785
1689811200,20,7,2023,05:30:00,385.95,387.95,389.1,383.25,2895054
1689724800,19,7,2023,05:30:00,380.0,384.55,385.5,378.55,2447431
1689638400,18,7,2023,05:30:00,383.95,378.95,387.7,378.4,2272930
1689552000,17,7,2023,05:30:00,380.0,381.75,383.8,379.0,1972353
1689292800,14,7,2023,05:30:00,380.0,379.55,381.75,375.6,3179458
1689206400,13,7,2023,05:30:00,386.7,379.55,387.65,378.65,2278056
1689120000,12,7,2023,05:30:00,390.5,386.2,392.75,385.05,1689852
1689033600,11,7,2023,05:30:00,388.0,390.9,391.75,385.4,3124657
1688947200,10,7,2023,05:30:00,392.0,386.2,393.15,384.1,3632269
1688688000,7,7,2023,05:30:00,393.0,391.65,397.9,389.3,3263989
1688601600,6,7,2023,05:30:00,386.55,393.3,397.15,385.0,6540267
1688515200,5,7,2023,05:30:00,376.65,386.55,387.1,375.0,6282683
1688428800,4,7,2023,05:30:00,375.3,376.65,378.35,373.15,2695164
1688342400,3,7,2023,05:30:00,365.2,375.3,379.95,363.4,6214981
1688083200,30,6,2023,05:30:00,365.85,364.7,368.8,361.25,4195830
1687910400,28,6,2023,05:30:00,360.55,365.4,366.8,359.2,3583386
1687824000,27,6,2023,05:30:00,361.0,360.35,363.7,358.0,3392266
1687737600,26,6,2023,05:30:00,361.85,358.3,362.85,355.65,2640640
1687478400,23,6,2023,05:30:00,370.2,359.6,371.0,358.3,5467448
1687392000,22,6,2023,05:30:00,371.4,373.4,378.7,371.15,2012064
1687305600,21,6,2023,05:30:00,372.45,372.8,374.75,371.35,1340149
1687219200,20,6,2023,05:30:00,375.0,372.45,375.05,371.5,1207938
1687132800,19,6,2023,05:30:00,377.0,374.75,378.7,374.15,1517385
1686873600,16,6,2023,05:30:00,377.0,376.8,378.7,374.4,2139294
1686787200,15,6,2023,05:30:00,375.1,378.9,380.45,373.0,6105440
1686700800,14,6,2023,05:30:00,373.5,373.55,378.5,370.9,3357184
1686614400,13,6,2023,05:30:00,374.5,373.6,376.9,372.4,3987317
1686528000,12,6,2023,05:30:00,360.5,371.65,372.5,360.2,4717149
1686268800,9,6,2023,05:30:00,361.1,359.45,364.0,358.8,1542985
1686182400,8,6,2023,05:30:00,367.6,361.1,367.6,360.3,3582191
1686096000,7,6,2023,05:30:00,357.0,368.1,369.5,356.75,6415428
1686009600,6,6,2023,05:30:00,357.05,356.15,359.0,354.6,2106537
1685923200,5,6,2023,05:30:00,360.1,356.8,362.0,355.0,2929068
1685664000,2,6,2023,05:30:00,364.6,360.05,366.8,359.1,3466237
1685577600,1,6,2023,05:30:00,365.3,364.55,368.9,364.1,1768641
1685491200,31,5,2023,05:30:00,360.4,363.5,366.45,360.2,11607240
1685404800,30,5,2023,05:30:00,363.0,360.4,364.0,360.0,1361344
1685318400,29,5,2023,05:30:00,364.3,361.7,367.3,361.0,1170519
1685059200,26,5,2023,05:30:00,365.0,364.3,367.0,363.1,1092796
1684972800,25,5,2023,05:30:00,363.0,363.3,364.2,360.35,1676285
1684886400,24,5,2023,05:30:00,366.55,363.3,369.1,361.85,1875480
1684800000,23,5,2023,05:30:00,367.0,366.6,371.0,365.0,5971589
1684713600,22,5,2023,05:30:00,361.95,361.6,362.75,358.55,1603444
1684454400,19,5,2023,05:30:00,360.1,360.3,362.5,357.6,1157763
1684368000,18,5,2023,05:30:00,366.0,360.7,366.0,360.1,1713445
1684281600,17,5,2023,05:30:00,366.75,364.75,369.5,363.95,3879878
1684195200,16,5,2023,05:30:00,358.25,362.3,366.3,357.0,3786371
1684108800,15,5,2023,05:30:00,362.0,357.0,363.85,356.35,2404765
1683849600,12,5,2023,05:30:00,371.9,361.9,371.9,359.0,3895907
1683763200,11,5,2023,05:30:00,373.15,372.55,374.9,371.5,1693684
1683676800,10,5,2023,05:30:00,368.0,372.15,373.0,365.4,2780978
1683590400,9,5,2023,05:30:00,365.85,367.05,370.0,364.7,2089839
1683504000,8,5,2023,05:30:00,365.45,367.7,368.7,362.45,1200364
1683244800,5,5,2023,05:30:00,367.1,365.45,369.65,364.05,1650115
1683158400,4,5,2023,05:30:00,363.8,368.35,369.15,361.15,4141143
1683072000,3,5,2023,05:30:00,363.25,360.8,367.8,359.85,4356479
1682985600,2,5,2023,05:30:00,358.3,361.1,364.9,358.0,3212980
1682640000,28,4,2023,05:30:00,356.0,357.6,358.3,352.45,3371468
1682553600,27,4,2023,05:30:00,350.0,355.65,356.5,348.85,3635526
1682467200,26,4,2023,05:30:00,346.8,349.0,349.5,345.1,1319897
1682380800,25,4,2023,05:30:00,345.25,347.5,348.55,345.25,1542196
1682294400,24,4,2023,05:30:00,346.2,347.2,347.8,342.75,2122912
1682035200,21,4,2023,05:30:00,343.8,346.2,348.9,342.6,3276344
1681948800,20,4,2023,05:30:00,343.95,343.7,345.0,341.35,2432509
1681862400,19,4,2023,05:30:00,334.95,342.0,343.3,333.7,4926432
1681776000,18,4,2023,05:30:00,335.7,334.8,338.05,332.8,2903211
1681689600,17,4,2023,05:30:00,332.25,335.7,336.0,330.3,1452781
1681344000,13,4,2023,05:30:00,338.9,332.25,338.9,330.65,4173647
1681257600,12,4,2023,05:30:00,339.1,337.3,339.25,335.1,2130087
1681171200,11,4,2023,05:30:00,336.15,339.1,339.5,335.15,1364947
1681084800,10,4,2023,05:30:00,332.0,335.8,336.8,331.6,2465309
1680739200,6,4,2023,05:30:00,329.3,332.0,333.5,329.05,2383915
1680652800,5,4,2023,05:30:00,331.9,328.05,332.9,327.0,4124579
1680480000,3,4,2023,05:30:00,338.0,329.95,338.0,329.15,9432372
1680220800,31,3,2023,05:30:00,344.9,344.3,346.4,340.95,5068755
1680048000,29,3,2023,05:30:00,340.0,339.85,342.4,336.3,2985920
1679961600,28,3,2023,05:30:00,342.0,339.85,342.9,335.35,3427158
1679875200,27,3,2023,05:30:00,344.1,344.85,346.9,342.7,2122963
1679616000,24,3,2023,05:30:00,347.9,345.4,349.75,344.0,2937744
1679529600,23,3,2023,05:30:00,350.0,348.35,351.65,347.5,2573088
1679443200,22,3,2023,05:30:00,358.3,351.8,359.0,350.75,5967027
1679356800,21,3,2023,05:30:00,360.2,358.55,361.6,355.75,5125281
1679270400,20,3,2023,05:30:00,354.85,359.65,361.0,350.5,9246173
1679011200,17,3,2023,05:30:00,351.0,351.4,354.95,345.45,11694506
1678924800,16,3,2023,05:30:00,335.0,350.9,352.75,334.15,18287315
1678838400,15,3,2023,05:30:00,329.0,330.3,333.4,327.35,2755973
1678752000,14,3,2023,05:30:00,324.2,326.2,328.9,321.85,2947326
1678665600,13,3,2023,05:30:00,326.0,322.6,326.6,321.25,1955447
1678406400,10,3,2023,05:30:00,325.0,326.05,327.9,320.55,1758519
1678320000,9,3,2023,05:30:00,326.1,324.85,326.9,323.55,1947766
1678233600,8,3,2023,05:30:00,323.95,326.1,327.45,322.8,2392531
1678060800,6,3,2023,05:30:00,322.4,324.55,326.5,321.15,1814962
1677801600,3,3,2023,05:30:00,322.7,321.4,323.9,320.25,2113101
1677715200,2,3,2023,05:30:00,316.7,321.05,321.85,314.5,3384360
1677628800,1,3,2023,05:30:00,316.8,315.9,321.0,315.55,3495717
1677542400,28,2,2023,05:30:00,317.15,317.35,321.65,314.05,3926329
1677456000,27,2,2023,05:30:00,318.2,320.45,321.15,314.65,1981001
1677196800,24,2,2023,05:30:00,320.8,317.55,322.15,316.6,1897377
1677110400,23,2,2023,05:30:00,322.0,320.55,323.65,318.0,2745391
1677024000,22,2,2023,05:30:00,322.5,320.45,323.0,316.2,4089274
1676937600,21,2,2023,05:30:00,326.95,323.25,328.55,322.15,1481249
1676851200,20,2,2023,05:30:00,332.85,326.15,333.45,325.95,1773126
1676592000,17,2,2023,05:30:00,325.7,331.7,333.0,325.55,3351189
1676505600,16,2,2023,05:30:00,331.15,325.7,333.15,323.8,3753835
1676419200,15,2,2023,05:30:00,331.15,331.15,332.65,328.5,1764650
1676332800,14,2,2023,05:30:00,333.0,331.15,334.75,330.5,1192673
1676246400,13,2,2023,05:30:00,334.0,334.9,337.7,332.05,1793783
1675987200,10,2,2023,05:30:00,334.1,334.0,335.8,331.55,1275841
1675900800,9,2,2023,05:30:00,332.1,333.7,337.7,331.35,2137703
1675814400,8,2,2023,05:30:00,331.8,334.2,335.8,329.05,1249590
1675728000,7,2,2023,05:30:00,334.0,332.15,336.2,331.55,1740354
1675641600,6,2,2023,05:30:00,324.05,333.75,334.65,324.05,3305900
1675382400,3,2,2023,05:30:00,331.95,326.7,332.75,322.2,2826909
1675296000,2,2,2023,05:30:00,334.5,332.2,336.0,329.5,4514664
1675209600,1,2,2023,05:30:00,343.25,334.7,344.7,330.0,4179113
1675123200,31,1,2023,05:30:00,342.95,343.25,351.5,341.25,8994162
1675036800,30,1,2023,05:30:00,336.9,335.1,339.25,332.3,3197605
1674777600,27,1,2023,05:30:00,346.9,336.55,349.55,331.5,2625951
1674604800,25,1,2023,05:30:00,348.7,346.75,350.5,345.7,1933197
1674518400,24,1,2023,05:30:00,350.0,348.95,352.45,347.85,2376171
1674432000,23,1,2023,05:30:00,347.0,349.6,350.0,345.95,1681375
1674172800,20,1,2023,05:30:00,349.2,346.35,351.0,345.55,1996775
1674086400,19,1,2023,05:30:00,345.95,349.65,349.9,344.0,1639556
1674000000,18,1,2023,05:30:00,348.8,346.05,349.3,342.9,2049790
1673913600,17,1,2023,05:30:00,350.7,348.4,351.35,345.45,1738783
1673827200,16,1,2023,05:30:00,352.0,348.95,352.4,344.1,2849149
1673568000,13,1,2023,05:30:00,345.4,350.1,351.15,342.05,2716850
1673481600,12,1,2023,05:30:00,353.95,345.05,353.95,343.4,2931836
1673395200,11,1,2023,05:30:00,348.85,352.5,358.0,345.85,7174012
1673308800,10,1,2023,05:30:00,348.0,347.35,349.0,343.2,2381481
1673222400,9,1,2023,05:30:00,347.85,346.75,349.35,345.1,2259718
1672963200,6,1,2023,05:30:00,342.0,344.7,346.55,340.25,3682205
1672876800,5,1,2023,05:30:00,337.0,342.35,342.95,335.6,3714145
1672790400,4,1,2023,05:30:00,338.55,336.3,340.8,334.15,2924237
1672704000,3,1,2023,05:30:00,333.85,336.85,338.0,331.6,2632326
1672617600,2,1,2023,05:30:00,330.05,333.85,334.7,327.55,2202793
1672358400,30,12,2022,05:30:00,328.0,330.5,333.0,327.55,2099564
1672272000,29,12,2022,05:30:00,324.1,327.2,328.0,320.15,3097556
1672185600,28,12,2022,05:30:00,326.0,324.1,326.6,322.15,4740777
1672099200,27,12,2022,05:30:00,325.4,326.0,328.3,322.7,1409537
1672012800,26,12,2022,05:30:00,323.0,325.1,328.4,322.15,1688781
1671753600,23,12,2022,05:30:00,325.0,325.1,328.9,322.15,2901038
1671667200,22,12,2022,05:30:00,334.0,327.9,335.9,324.7,3067948
1671580800,21,12,2022,05:30:00,341.0,334.1,342.95,332.1,2585450
1671494400,20,12,2022,05:30:00,341.65,340.25,342.1,334.25,2807156
1671408000,19,12,2022,05:30:00,342.45,341.3,343.95,335.7,2722115
1671148800,16,12,2022,05:30:00,349.15,341.75,351.0,340.8,4740663
1671062400,15,12,2022,05:30:00,348.75,349.15,351.45,346.0,2954406
1670976000,14,12,2022,05:30:00,346.7,348.75,350.8,345.7,4817925
1670889600,13,12,2022,05:30:00,349.0,346.15,349.0,345.1,3875485
1670803200,12,12,2022,05:30:00,337.95,349.0,349.85,334.6,6738965
1670544000,9,12,2022,05:30:00,340.0,338.45,340.0,334.85,5196173
1670457600,8,12,2022,05:30:00,336.75,335.75,337.3,332.55,2610226
1670371200,7,12,2022,05:30:00,330.75,334.35,337.0,330.5,7164298
1670284800,6,12,2022,05:30:00,339.9,328.55,341.1,328.1,5025573
1670198400,5,12,2022,05:30:00,340.9,338.4,341.8,337.5,2488273
1669939200,2,12,2022,05:30:00,339.5,341.1,343.35,338.3,2797809
1669852800,1,12,2022,05:30:00,342.0,338.6,343.75,337.05,2144667
1669766400,30,11,2022,05:30:00,339.05,341.15,343.75,335.8,5014866
1669680000,29,11,2022,05:30:00,341.5,339.05,342.35,336.2,5027834
1669593600,28,11,2022,05:30:00,327.0,340.75,341.9,327.0,13209249
1669334400,25,11,2022,05:30:00,321.0,324.45,326.25,316.4,4296778
1669248000,24,11,2022,05:30:00,311.45,321.0,322.0,310.55,8457461
1669161600,23,11,2022,05:30:00,306.1,310.15,310.75,306.1,2856730
1669075200,22,11,2022,05:30:00,310.25,306.85,311.35,305.75,3735515
1668988800,21,11,2022,05:30:00,305.65,310.3,310.95,304.3,3835853
1668729600,18,11,2022,05:30:00,306.75,304.1,306.75,302.4,2032860
1668643200,17,11,2022,05:30:00,307.0,305.2,307.8,304.55,1908123
1668556800,16,11,2022,05:30:00,308.9,306.45,309.7,305.8,1463405
1668470400,15,11,2022,05:30:00,307.8,308.9,309.6,305.7,2017679
1668384000,14,11,2022,05:30:00,309.5,307.65,310.0,307.05,1300007
1668124800,11,11,2022,05:30:00,307.05,308.9,310.55,305.45,2290032
1668038400,10,11,2022,05:30:00,306.0,305.5,307.95,304.2,1397871
1667952000,9,11,2022,05:30:00,311.1,306.85,311.85,305.95,2790297
1667779200,7,11,2022,05:30:00,302.5,309.75,310.15,302.0,3866221
1667520000,4,11,2022,05:30:00,305.55,301.35,305.55,298.8,3839115
1667433600,3,11,2022,05:30:00,305.2,305.1,307.7,303.5,2294074
1667347200,2,11,2022,05:30:00,304.5,305.2,305.9,303.5,2453666
1667260800,1,11,2022,05:30:00,303.65,304.35,305.8,302.2,3364574
1667174400,31,10,2022,05:30:00,304.85,303.65,306.0,301.4,4084060
1666915200,28,10,2022,05:30:00,306.5,303.3,308.5,302.1,2490422
1666828800,27,10,2022,05:30:00,302.6,305.6,306.6,302.55,3384803
1666656000,25,10,2022,05:30:00,301.7,302.6,305.0,297.35,2842331
1666569600,24,10,2022,05:30:00,300.0,300.75,301.75,299.55,392995
1666310400,21,10,2022,05:30:00,298.6,298.35,300.65,297.35,2189082
1666224000,20,10,2022,05:30:00,292.1,297.1,299.0,288.05,5130561
1666137600,19,10,2022,05:30:00,297.15,292.15,298.95,291.75,3014752
1666051200,18,10,2022,05:30:00,298.05,295.75,298.3,294.05,3287463
1665964800,17,10,2022,05:30:00,297.9,296.55,299.35,291.55,2672321
1665705600,14,10,2022,05:30:00,303.0,297.85,305.0,297.1,2577730
1665619200,13,10,2022,05:30:00,304.05,300.3,305.25,299.5,3029077
1665532800,12,10,2022,05:30:00,301.05,302.5,309.25,299.35,7395855
1665446400,11,10,2022,05:30:00,306.2,299.75,306.2,299.15,2652669
1665360000,10,10,2022,05:30:00,306.0,304.65,306.6,302.1,2365616
1665100800,7,10,2022,05:30:00,310.2,307.4,310.9,306.2,3218419
1665014400,6,10,2022,05:30:00,313.05,312.15,314.8,309.4,3486803
1664841600,4,10,2022,05:30:00,311.0,311.45,314.2,310.25,2133260
1664755200,3,10,2022,05:30:00,306.35,308.8,311.25,304.8,3542201
1664496000,30,9,2022,05:30:00,303.6,304.8,308.9,300.85,5591273
1664409600,29,9,2022,05:30:00,307.55,303.25,308.75,302.5,3266251
1664323200,28,9,2022,05:30:00,310.0,306.0,310.0,305.2,2225544
1664236800,27,9,2022,05:30:00,307.0,310.65,312.0,305.3,3133336
1664150400,26,9,2022,05:30:00,312.0,304.9,315.95,302.9,5467239
1663891200,23,9,2022,05:30:00,315.5,311.95,316.8,311.0,2758380
1663804800,22,9,2022,05:30:00,319.0,315.85,319.95,313.2,2676770
1663718400,21,9,2022,05:30:00,323.5,320.05,324.0,318.3,2253666
1663632000,20,9,2022,05:30:00,322.55,322.9,326.9,321.85,2795700
1663545600,19,9,2022,05:30:00,322.95,320.9,324.7,319.05,2736853
1663286400,16,9,2022,05:30:00,331.4,321.3,331.6,320.15,5968723
1663200000,15,9,2022,05:30:00,336.75,331.4,339.0,330.35,2496619
1663113600,14,9,2022,05:30:00,335.7,336.15,340.8,335.35,3431557
1663027200,13,9,2022,05:30:00,343.05,341.05,345.6,340.05,5175542
1662940800,12,9,2022,05:30:00,338.5,342.6,345.0,338.2,2703189
1662681600,9,9,2022,05:30:00,341.5,338.5,341.55,336.05,3467131
1662595200,8,9,2022,05:30:00,330.0,339.85,340.85,329.65,8667708
1662508800,7,9,2022,05:30:00,323.35,326.85,328.0,321.85,2764730
1662422400,6,9,2022,05:30:00,326.0,324.25,326.45,321.05,2549764
1662336000,5,9,2022,05:30:00,322.0,324.75,325.1,321.25,2392289
1662076800,2,9,2022,05:30:00,332.5,321.95,334.1,320.5,4839625
1661990400,1,9,2022,05:30:00,325.5,331.35,333.0,324.2,3370831
1661817600,30,8,2022,05:30:00,326.25,328.65,329.9,326.2,3169631
1661731200,29,8,2022,05:30:00,325.0,326.2,327.7,323.05,1625013
1661472000,26,8,2022,05:30:00,333.9,329.1,333.9,328.3,2063732
1661385600,25,8,2022,05:30:00,330.0,329.8,335.0,328.3,3210494
1661299200,24,8,2022,05:30:00,333.0,329.55,334.2,328.05,2594074
1661212800,23,8,2022,05:30:00,330.95,333.7,334.95,330.6,1559158
1661126400,22,8,2022,05:30:00,337.15,333.65,337.45,331.8,2113978
1660867200,19,8,2022,05:30:00,342.45,338.25,343.25,337.0,3731688
1660780800,18,8,2022,05:30:00,353.55,347.05,353.55,345.45,3559485
1660694400,17,8,2022,05:30:00,347.6,353.15,355.25,347.0,7073400
1660608000,16,8,2022,05:30:00,334.45,345.9,347.25,333.05,5360640
1660262400,12,8,2022,05:30:00,328.35,333.9,334.45,327.8,2642970
1660176000,11,8,2022,05:30:00,329.95,328.35,331.6,327.2,1688595
1660089600,10,8,2022,05:30:00,327.3,328.3,330.25,326.0,2871689
1659916800,8,8,2022,05:30:00,329.5,325.65,330.0,320.2,9472906
1659657600,5,8,2022,05:30:00,335.0,336.4,337.25,332.2,2557623
1659571200,4,8,2022,05:30:00,336.9,333.95,337.75,329.7,2511918
1659484800,3,8,2022,05:30:00,335.15,333.9,337.35,330.3,2039665
1659398400,2,8,2022,05:30:00,335.5,335.15,341.5,332.3,3831736
1659312000,1,8,2022,05:30:00,331.0,334.15,335.2,327.8,3110792
1659052800,29,7,2022,05:30:00,327.05,330.3,331.15,325.2,4802883
1658966400,28,7,2022,05:30:00,321.85,326.05,328.9,321.85,3466765
1658880000,27,7,2022,05:30:00,318.0,324.6,325.05,317.55,3257432
1658793600,26,7,2022,05:30:00,316.85,318.45,319.15,314.15,2198632
1658707200,25,7,2022,05:30:00,320.3,317.15,320.9,315.55,3264614
1658448000,22,7,2022,05:30:00,325.2,320.3,325.4,318.55,3146589
1658361600,21,7,2022,05:30:00,317.95,322.7,324.0,316.0,3649172
