date,time,open,close,high,low,volume
2021-02-11,05:30:00,1289.0,1292.65,1296.0,1283.05,4673317
2021-02-12,05:30:00,1305.0,1309.8,1323.75,1301.55,5797875
2021-02-15,05:30:00,1320.0,1309.65,1328.4,1307.1,4363513
2021-02-16,05:30:00,1314.0,1290.4,1319.75,1286.0,6896421
2021-02-17,05:30:00,1290.4,1281.3,1294.5,1275.0,4575741
2021-02-18,05:30:00,1276.0,1292.45,1306.0,1275.0,6437551
2021-02-19,05:30:00,1296.1,1291.3,1299.5,1276.8,5389696
2021-02-22,05:30:00,1295.0,1265.2,1308.55,1260.0,7371303
2021-02-23,05:30:00,1271.15,1266.35,1291.0,1257.55,6612942
2021-02-24,05:30:00,1260.05,1274.3,1276.6,1252.0,4537258
2021-02-25,05:30:00,1288.45,1274.55,1299.75,1272.0,8788221
2021-02-26,05:30:00,1269.0,1253.3,1274.3,1244.75,15132388
2021-03-01,05:30:00,1263.3,1267.0,1284.5,1259.0,5756286
2021-03-02,05:30:00,1282.25,1304.5,1310.0,1279.2,10461434
2021-03-03,05:30:00,1319.2,1343.55,1347.0,1308.0,9056399
2021-03-04,05:30:00,1335.0,1330.35,1363.85,1325.9,12041941
2021-03-05,05:30:00,1328.5,1316.7,1340.0,1305.05,6486176
2021-03-08,05:30:00,1324.8,1335.75,1346.1,1317.2,5119392
2021-03-09,05:30:00,1329.5,1345.55,1350.45,1318.75,6518173
2021-03-10,05:30:00,1356.9,1368.15,1374.0,1355.0,7925984
2021-03-12,05:30:00,1373.0,1374.85,1391.7,1370.05,9462061
2021-03-15,05:30:00,1370.0,1373.6,1379.9,1358.5,6658665
2021-03-16,05:30:00,1386.05,1384.0,1406.0,1380.5,9352771
2021-03-17,05:30:00,1392.25,1387.0,1400.0,1382.0,7626744
2021-03-18,05:30:00,1393.75,1337.1,1393.75,1313.5,10961755
2021-03-19,05:30:00,1330.0,1344.45,1355.2,1318.0,12767112
2021-03-22,05:30:00,1350.1,1370.8,1376.0,1336.1,4862758
2021-03-23,05:30:00,1372.45,1371.55,1383.25,1359.6,7165335
2021-03-24,05:30:00,1357.85,1353.75,1370.45,1346.25,6134303
2021-03-25,05:30:00,1346.75,1333.8,1352.5,1327.6,8749994
2021-03-26,05:30:00,1344.7,1336.2,1356.7,1332.0,4922071
2021-03-30,05:30:00,1346.9,1385.3,1400.0,1336.15,10546919
2021-03-31,05:30:00,1382.0,1368.05,1388.0,1363.3,8220987
2021-04-01,05:30:00,1380.0,1385.2,1391.6,1371.0,5675155
2021-04-05,05:30:00,1391.0,1409.9,1425.0,1387.0,9479572
2021-04-06,05:30:00,1423.0,1411.05,1426.0,1406.45,5793571
2021-04-07,05:30:00,1410.25,1430.2,1434.95,1406.6,5879234
2021-04-08,05:30:00,1430.0,1439.85,1451.7,1421.0,5654434
2021-04-09,05:30:00,1455.0,1441.05,1455.0,1430.05,6052712
2021-04-12,05:30:00,1474.0,1425.75,1477.55,1415.0,20384532
2021-04-13,05:30:00,1433.0,1397.15,1435.25,1375.0,14855206
2021-04-15,05:30:00,1332.3,1360.75,1366.4,1320.0,25342491
2021-04-16,05:30:00,1365.0,1353.75,1370.85,1346.6,10879878
2021-04-19,05:30:00,1340.0,1362.55,1379.7,1332.35,12508028
2021-04-20,05:30:00,1379.0,1351.35,1379.0,1342.4,8560766
2021-04-22,05:30:00,1355.55,1351.1,1364.8,1345.15,6622446
2021-04-23,05:30:00,1343.0,1333.8,1348.4,1331.0,7316262
2021-04-26,05:30:00,1332.25,1343.55,1351.3,1321.0,7088606
2021-04-27,05:30:00,1346.0,1348.5,1353.0,1340.15,3636115
2021-04-28,05:30:00,1358.0,1356.0,1359.5,1344.6,4879234
2021-04-29,05:30:00,1368.0,1356.35,1369.0,1351.4,5412357
2021-04-30,05:30:00,1346.3,1354.35,1373.9,1345.9,8354677
2021-05-03,05:30:00,1340.8,1352.05,1361.0,1338.0,4560337
2021-05-04,05:30:00,1354.0,1329.4,1354.95,1324.1,4887060
2021-05-05,05:30:00,1341.1,1341.5,1343.9,1327.8,3939788
2021-05-06,05:30:00,1345.0,1361.6,1364.7,1337.4,4810090
2021-05-07,05:30:00,1365.3,1352.55,1373.05,1348.5,4991435
2021-05-10,05:30:00,1349.85,1339.55,1352.9,1335.05,7195348
2021-05-11,05:30:00,1336.9,1330.65,1341.0,1325.1,6420988
2021-05-12,05:30:00,1330.0,1327.0,1330.0,1314.5,5241898
2021-05-14,05:30:00,1326.85,1316.4,1326.85,1311.3,4824609
2021-05-17,05:30:00,1320.3,1329.4,1334.95,1320.3,5017129
2021-05-18,05:30:00,1338.0,1340.0,1344.6,1329.5,5620150
2021-05-19,05:30:00,1342.0,1337.0,1357.45,1333.25,4435878
2021-05-20,05:30:00,1348.4,1339.3,1349.1,1335.0,4490092
2021-05-21,05:30:00,1347.5,1354.5,1357.5,1346.35,4969733
2021-05-24,05:30:00,1356.65,1348.05,1363.0,1345.1,4225371
2021-05-25,05:30:00,1358.0,1361.6,1368.0,1354.45,4099340
2021-05-26,05:30:00,1367.9,1397.25,1400.0,1362.05,6850024
2021-05-27,05:30:00,1404.2,1402.25,1416.25,1391.7,15365391
2021-05-28,05:30:00,1409.75,1405.05,1414.0,1396.1,4261312
2021-05-31,05:30:00,1401.5,1393.75,1401.5,1383.0,4429904
2021-06-01,05:30:00,1400.0,1387.2,1401.0,1378.65,4791325
2021-06-02,05:30:00,1380.75,1378.65,1391.95,1365.0,9272276
2021-06-03,05:30:00,1388.1,1389.65,1399.0,1377.05,5115645
2021-06-04,05:30:00,1393.95,1385.65,1396.9,1377.65,4194328
2021-06-07,05:30:00,1391.0,1389.65,1392.0,1377.3,5154576
2021-06-08,05:30:00,1396.0,1412.95,1421.75,1395.55,7360630
2021-06-09,05:30:00,1413.4,1415.3,1425.0,1404.6,5394317
2021-06-10,05:30:00,1424.0,1424.3,1429.0,1419.0,3496575
2021-06-11,05:30:00,1430.1,1446.9,1451.6,1429.45,6140828
2021-06-14,05:30:00,1471.0,1461.8,1477.0,1453.45,7132294
2021-06-15,05:30:00,1464.0,1473.9,1476.0,1463.0,5403104
2021-06-16,05:30:00,1472.7,1480.6,1489.45,1467.5,7661710
2021-06-17,05:30:00,1475.1,1495.3,1502.65,1475.1,7677951
2021-06-18,05:30:00,1509.0,1503.3,1515.8,1487.4,13533974
2021-06-21,05:30:00,1493.0,1500.3,1505.8,1484.2,5454052
2021-06-22,05:30:00,1509.7,1511.85,1521.45,1502.1,6427862
2021-06-23,05:30:00,1525.0,1503.15,1525.0,1498.65,5529809
2021-06-24,05:30:00,1517.0,1559.2,1568.75,1511.2,10785137
2021-06-25,05:30:00,1572.0,1574.2,1578.0,1543.0,9780240
2021-06-28,05:30:00,1572.9,1571.8,1580.15,1560.6,5019178
2021-06-29,05:30:00,1561.0,1563.05,1573.65,1559.2,5913567
2021-06-30,05:30:00,1572.05,1580.8,1591.0,1572.05,6058722
2021-07-01,05:30:00,1576.85,1560.4,1576.85,1559.05,4814317
2021-07-02,05:30:00,1558.95,1567.8,1569.45,1542.6,5166064
2021-07-05,05:30:00,1569.15,1578.95,1585.0,1561.05,4058338
2021-07-06,05:30:00,1573.7,1562.2,1586.75,1557.1,4089574
2021-07-07,05:30:00,1566.05,1564.6,1570.55,1544.65,4797120
2021-07-08,05:30:00,1568.0,1560.75,1576.0,1549.0,3326813
2021-07-09,05:30:00,1556.0,1562.9,1569.9,1551.0,3436594
2021-07-12,05:30:00,1570.55,1547.85,1578.0,1533.75,4588982
2021-07-13,05:30:00,1556.4,1544.95,1556.4,1536.3,4456160
2021-07-14,05:30:00,1554.0,1576.9,1582.8,1538.1,5657716
2021-07-15,05:30:00,1557.9,1580.8,1596.85,1556.0,10021355
2021-07-16,05:30:00,1573.75,1555.45,1574.65,1549.6,6265593
2021-07-19,05:30:00,1544.7,1541.7,1552.9,1537.55,5669162
2021-07-20,05:30:00,1538.3,1550.05,1557.7,1538.0,5069939
2021-07-22,05:30:00,1561.4,1590.2,1592.85,1561.4,7854575
2021-07-23,05:30:00,1588.55,1590.45,1598.5,1585.05,4179719
2021-07-26,05:30:00,1594.1,1603.9,1611.65,1594.1,4586710
2021-07-27,05:30:00,1605.0,1602.55,1609.3,1597.9,5892859
2021-07-28,05:30:00,1605.1,1605.6,1607.6,1585.5,4686788
2021-07-29,05:30:00,1600.1,1617.0,1620.0,1600.1,4660873
2021-07-30,05:30:00,1610.0,1610.5,1623.4,1606.15,6234257
2021-08-02,05:30:00,1627.45,1631.55,1634.75,1619.2,5553389
2021-08-03,05:30:00,1647.0,1655.2,1658.65,1635.6,5513668
2021-08-04,05:30:00,1669.1,1649.25,1679.9,1639.05,6740391
2021-08-05,05:30:00,1649.5,1653.55,1666.0,1647.05,5420536
2021-08-06,05:30:00,1657.0,1650.2,1660.65,1644.0,3754855
2021-08-09,05:30:00,1661.0,1663.3,1667.45,1646.4,5018477
2021-08-10,05:30:00,1668.0,1677.25,1680.0,1661.05,6846517
2021-08-11,05:30:00,1674.8,1677.55,1684.0,1668.0,4899639
2021-08-12,05:30:00,1679.15,1689.6,1696.5,1674.0,5659579
2021-08-13,05:30:00,1697.0,1712.2,1722.5,1691.3,5612790
2021-08-16,05:30:00,1707.7,1704.4,1719.95,1690.1,4564109
2021-08-17,05:30:00,1703.9,1741.65,1748.9,1686.55,9510390
2021-08-18,05:30:00,1729.0,1733.45,1755.5,1727.0,6686090
2021-08-20,05:30:00,1716.1,1732.95,1745.0,1716.1,6206972
2021-08-23,05:30:00,1735.75,1738.75,1753.15,1732.0,6189051
2021-08-24,05:30:00,1750.0,1720.85,1757.0,1712.7,7602939
2021-08-25,05:30:00,1718.0,1735.55,1746.9,1718.0,6153253
2021-08-26,05:30:00,1734.0,1727.7,1746.0,1720.0,5302248
2021-08-27,05:30:00,1725.0,1708.8,1727.7,1705.2,6698514
2021-08-30,05:30:00,1703.05,1698.05,1718.65,1690.4,6559667
2021-08-31,05:30:00,1700.15,1706.45,1715.0,1685.85,12255438
2021-09-01,05:30:00,1709.5,1677.75,1709.5,1673.15,7801974
2021-09-02,05:30:00,1677.35,1689.1,1694.3,1662.65,6830050
2021-09-03,05:30:00,1696.05,1700.65,1705.95,1684.4,5339139
2021-09-06,05:30:00,1705.15,1730.4,1732.0,1699.35,4876026
2021-09-07,05:30:00,1730.0,1706.65,1734.9,1704.0,3520341
2021-09-08,05:30:00,1700.85,1693.25,1700.85,1682.95,4584896
2021-09-09,05:30:00,1685.9,1691.6,1694.9,1682.15,3331674
2021-09-13,05:30:00,1683.0,1691.9,1701.5,1675.2,4662374
2021-09-14,05:30:00,1695.95,1686.15,1695.95,1678.6,4945167
2021-09-15,05:30:00,1693.25,1711.45,1715.1,1690.2,4062344
2021-09-16,05:30:00,1715.2,1702.25,1719.25,1691.45,3246568
2021-09-17,05:30:00,1697.0,1691.3,1718.0,1684.45,7454864
2021-09-20,05:30:00,1685.0,1687.85,1707.7,1677.95,5660743
2021-09-21,05:30:00,1700.0,1718.45,1726.75,1684.65,4672222
2021-09-22,05:30:00,1717.0,1716.9,1738.9,1713.05,4553892
2021-09-23,05:30:00,1732.0,1742.55,1745.0,1721.1,3826090
2021-09-24,05:30:00,1758.0,1763.85,1788.0,1752.45,8280446
2021-09-27,05:30:00,1768.75,1721.15,1769.0,1718.1,5045337
2021-09-28,05:30:00,1710.0,1687.1,1710.0,1675.0,6557197
2021-09-29,05:30:00,1659.25,1692.25,1701.4,1655.0,7792548
2021-09-30,05:30:00,1703.0,1675.2,1703.0,1670.1,6914031
2021-10-01,05:30:00,1665.1,1665.15,1678.95,1661.25,5733906
2021-10-04,05:30:00,1672.5,1678.75,1688.0,1665.4,2947154
2021-10-05,05:30:00,1671.0,1692.8,1702.95,1663.0,4373310
2021-10-06,05:30:00,1702.1,1673.55,1709.0,1670.0,4271698
2021-10-07,05:30:00,1687.0,1691.0,1704.2,1676.65,5476108
2021-10-08,05:30:00,1705.25,1723.85,1731.5,1698.4,4738376
2021-10-11,05:30:00,1682.0,1690.95,1730.0,1663.7,8840633
2021-10-12,05:30:00,1677.0,1685.15,1689.0,1662.0,7439300
2021-10-13,05:30:00,1695.95,1709.2,1713.65,1680.05,7104171
2021-10-14,05:30:00,1754.0,1715.75,1783.6,1698.2,19655776
2021-10-18,05:30:00,1740.0,1792.15,1799.0,1740.0,13438109
2021-10-19,05:30:00,1814.0,1822.15,1834.5,1782.3,10324260
2021-10-20,05:30:00,1829.4,1802.35,1848.0,1794.05,5876115
2021-10-21,05:30:00,1814.0,1753.65,1814.0,1746.85,8779629
2021-10-22,05:30:00,1749.9,1719.8,1763.2,1707.0,7369809
2021-10-25,05:30:00,1722.05,1707.55,1729.75,1687.2,5905209
2021-10-26,05:30:00,1710.05,1703.7,1726.6,1695.9,5871709
2021-10-27,05:30:00,1709.1,1728.95,1734.15,1701.15,5090259
2021-10-28,05:30:00,1719.35,1703.9,1724.75,1692.05,5329972
2021-10-29,05:30:00,1699.0,1667.75,1712.6,1661.05,5875091
2021-11-01,05:30:00,1677.5,1700.05,1707.2,1676.0,3636806
2021-11-02,05:30:00,1695.0,1697.9,1706.45,1686.35,3471772
2021-11-03,05:30:00,1709.0,1702.5,1717.45,1699.0,3530713
2021-11-04,05:30:00,1715.0,1708.7,1717.0,1705.0,483407
2021-11-08,05:30:00,1730.0,1737.5,1741.0,1703.0,5245903
2021-11-09,05:30:00,1734.75,1742.5,1750.0,1726.0,4016134
2021-11-10,05:30:00,1726.0,1740.15,1750.95,1721.95,4780368
2021-11-11,05:30:00,1732.95,1733.3,1739.75,1709.0,4731349
2021-11-12,05:30:00,1743.0,1780.2,1782.85,1738.05,5069009
2021-11-15,05:30:00,1782.1,1787.15,1800.0,1775.5,4354074
2021-11-16,05:30:00,1790.0,1792.3,1808.95,1777.0,6034233
2021-11-17,05:30:00,1792.55,1787.45,1802.0,1780.7,4732492
2021-11-18,05:30:00,1781.6,1779.4,1789.45,1759.0,4326924
2021-11-22,05:30:00,1784.0,1759.4,1785.4,1751.15,6621839
2021-11-23,05:30:00,1735.1,1736.9,1747.25,1710.0,8436160
2021-11-24,05:30:00,1740.0,1696.0,1740.5,1688.0,7333061
2021-11-25,05:30:00,1700.0,1722.4,1726.2,1696.95,4476260
2021-11-26,05:30:00,1702.55,1691.65,1718.35,1684.0,4494181
2021-11-29,05:30:00,1691.0,1696.35,1712.0,1669.15,3942776
2021-11-30,05:30:00,1704.55,1712.65,1729.9,1700.05,14808963
2021-12-01,05:30:00,1715.0,1714.9,1741.9,1713.0,5193264
2021-12-02,05:30:00,1715.0,1748.25,1750.5,1711.35,5559574
2021-12-03,05:30:00,1771.1,1735.55,1786.65,1732.55,6754012
2021-12-06,05:30:00,1730.0,1695.3,1733.95,1691.5,3991449
2021-12-07,05:30:00,1701.1,1711.65,1724.9,1694.0,4202122
2021-12-08,05:30:00,1733.0,1753.35,1759.8,1732.6,3029169
2021-12-09,05:30:00,1759.0,1763.45,1769.4,1742.0,2082171
2021-12-10,05:30:00,1760.0,1759.25,1763.75,1746.0,1823469
2021-12-13,05:30:00,1767.05,1744.65,1771.35,1738.8,4040584
2021-12-14,05:30:00,1730.9,1752.15,1763.0,1710.35,4768144
2021-12-15,05:30:00,1745.0,1734.2,1747.95,1721.2,3053149
2021-12-16,05:30:00,1762.65,1771.6,1777.6,1758.0,4481031
2021-12-17,05:30:00,1820.0,1820.85,1842.0,1806.75,18887243
2021-12-20,05:30:00,1801.7,1798.9,1829.65,1787.3,5773891
2021-12-21,05:30:00,1801.0,1811.6,1838.0,1801.0,5353584
2021-12-22,05:30:00,1825.0,1824.7,1829.15,1812.35,4156428
2021-12-23,05:30:00,1831.25,1857.6,1861.6,1827.0,4112933
2021-12-24,05:30:00,1872.95,1863.5,1875.75,1854.0,3780347
2021-12-27,05:30:00,1860.0,1866.15,1874.5,1845.05,2647733
2021-12-28,05:30:00,1880.7,1888.0,1895.9,1878.4,3340933
2021-12-29,05:30:00,1883.5,1885.55,1893.8,1876.4,3236635
2021-12-30,05:30:00,1884.5,1892.85,1909.8,1874.35,4584738
